dv,s,a
-0.371844,9.86996,-2.0992
0.922811,9.86913,-1.72151
-0.266418,9.86691,0.602684
0.427359,9.86268,0.39081
-0.775565,9.85761,-1.6543
1.51981,9.85631,-1.64581
0.832401,9.85602,-0.770669
1.4271,9.85164,-3.69934
2.04306,9.85059,-3.59433
-0.9208,9.84718,-1.3489
1.36015,9.84634,-4.38385
1.18485,9.84113,-2.59779
-0.386898,9.83876,0.373581
-0.0585843,9.83805,0.630294
4.35361,9.8335,-0.263374
-1.90287,9.83255,-0.601764
-3.04645,9.83129,-1.81725
-0.571786,9.82841,0.625644
0.122458,9.82649,0.880075
0.609153,9.82256,-2.55016
-1.0951,9.81946,-1.81398
0.275405,9.81889,0.201286
-2.96852,9.81835,0.194798
-0.921784,9.81824,0.720558
-0.233377,9.81477,-0.897823
0.1364,9.81356,0.242722
-0.617829,9.81009,-1.38438
1.10004,9.80923,-0.959402
0.118441,9.8076,0.410365
0.788454,9.80467,-1.58427
1.06883,9.80433,-1.36942
-1.36599,9.80228,-3.91125
0.504275,9.8016,-0.88896
1.80526,9.80042,-1.32511
0.151056,9.79921,0.286306
-0.00261526,9.79697,3.67619
0.791236,9.7967,1.44647
0.0811204,9.7952,-0.755287
5.11291,9.7946,0.0910077
-0.0978352,9.79138,-1.9317
-0.42305,9.78953,-1.13151
-0.665639,9.78577,-1.86668
0.817878,9.78567,-1.20391
0.21501,9.78335,1.19557
1.77327,9.77995,-0.270749
1.86771,9.77993,-1.19369
0.364642,9.77915,1.82812
0.562021,9.77897,-0.697919
-0.180319,9.77862,4.20174
-1.66795,9.77845,1.74928
-4.33974,9.77143,0.00713113
0.892444,9.76978,-0.904208
0.327719,9.76828,1.32297
-1.56576,9.76533,0.0376261
-0.788691,9.7627,0.62906
-0.793079,9.76174,-1.49052
-0.147909,9.7609,2.961
0.372954,9.75621,0.291034
-0.478612,9.75564,0.409478
-0.282529,9.75415,-1.30926
2.70554,9.75279,-3.11042
-0.113767,9.74904,0.274277
-1.25435,9.74216,-1.33188
-0.10421,9.73815,-0.793103
0.314122,9.73605,2.30231
-0.274445,9.73302,-0.144684
-0.800121,9.73237,-0.62111
1.02737,9.72928,-3.20871
-2.77113,9.72835,0.359558
-0.262823,9.7282,0.0766546
-0.564358,9.72448,-1.70815
0.569603,9.72404,-0.355153
0.747462,9.72301,-2.41484
1.22429,9.72103,-0.791936
1.02062,9.72099,1.47757
1.22275,9.72087,-4.36423
1.38197,9.71486,-1.83817
0.730677,9.71449,-2.23068
-0.437698,9.71437,2.98394
-0.714271,9.71276,-2.77582
0.733236,9.71015,0.317635
-2.33931,9.70894,0.684141
0.492207,9.70876,-1.51151
-2.57324,9.70863,1.39818
0.870681,9.70611,-0.559313
0.295017,9.70545,2.43955
0.969168,9.70058,-1.71591
-0.358278,9.69926,0.330324
0.920517,9.69891,-0.824936
2.11982,9.69575,-1.23388
-0.675257,9.68857,-1.38886
-0.500243,9.68559,-0.336891
-1.33554,9.68314,-1.38646
0.952282,9.67753,-1.04891
0.26975,9.67705,0.870017
-0.681248,9.6729,-0.0386617
-0.829415,9.67067,-0.889034
-0.449601,9.6681,2.01151
0.606393,9.66523,-1.31176
1.69672,9.66287,-3.44638
-0.436817,9.66137,-0.101741
-0.699059,9.65942,0.33343
-0.687472,9.65821,-0.190067
-0.5409,9.65812,-2.36446
0.527763,9.65776,-1.15232
0.56803,9.65517,-1.70407
-1.84961,9.65367,0.676522
0.737498,9.64616,-2.01391
0.816707,9.64524,-1.44828
0.617587,9.63509,0.772317
0.777668,9.63232,-0.641754
-0.551651,9.62815,-0.786165
-0.567092,9.62669,-1.28803
-1.45572,9.62491,-1.66138
-0.38109,9.62445,-0.716179
-1.26162,9.62246,0.122019
1.82233,9.61923,-0.897413
-0.42609,9.6119,-0.731098
1.04856,9.6105,-1.18141
0.510854,9.6094,-0.972359
1.6899,9.60656,-0.317082
0.514576,9.60321,-0.347877
0.642415,9.60276,-1.43337
1.07221,9.60179,-3.43166
1.02931,9.60157,0.485141
1.77711,9.59741,-1.39042
-0.563177,9.59682,-1.49522
1.40241,9.59628,-0.315302
-0.583666,9.59488,-1.81885
1.24223,9.59258,-1.19876
-0.276252,9.59188,-1.57581
-0.904406,9.58823,-0.552308
0.339773,9.58259,1.22379
-2.96061,9.58222,2.86666
0.58027,9.58178,-2.14906
1.22921,9.57991,-1.7977
1.01124,9.57932,-1.20496
-0.286992,9.57615,-0.895884
-0.674719,9.57526,0.0923896
-0.468283,9.57515,-1.18886
-0.98064,9.57295,0.500784
-0.183026,9.5692,-1.46348
0.133618,9.56714,-0.100726
0.0211498,9.56463,0.291812
0.0288341,9.56419,-0.210498
-0.13056,9.56361,0.743439
0.00220747,9.55938,-0.367998
-0.39279,9.55804,-0.95613
0.0878789,9.55587,-1.03749
-0.100708,9.55528,-1.35274
0.407485,9.55485,0.101828
0.73439,9.55462,-1.14942
-0.112663,9.5545,-1.23971
0.0484663,9.55362,-0.942603
0.536293,9.553,-0.843233
0.810148,9.55115,-1.47049
-0.0794569,9.55037,-0.738514
0.0340391,9.54956,-1.13912
-0.0285896,9.54906,-1.24439
0.167695,9.54409,0.0866882
-0.278664,9.54148,-5.75396
-2.61174,9.53993,0.0902976
0.116056,9.53914,-3.97469
-0.195298,9.53852,-0.132538
0.677161,9.53674,-1.55859
-0.378483,9.53303,-1.09205
-2.85291,9.53227,-2.30935
0.267937,9.53011,-3.48094
-0.101323,9.5282,-2.79799
-0.165432,9.52455,-0.562565
0.33864,9.52171,0.997645
-0.170619,9.52162,-1.1829
-0.409631,9.51826,-0.224217
0.295268,9.51683,0.0695265
-0.877287,9.51301,-1.50876
-0.205916,9.51164,0.410765
0.908107,9.50643,-2.91016
-0.138075,9.50543,-0.509082
0.608558,9.50214,-0.496363
-0.29731,9.49945,-0.998167
-0.113124,9.49694,0.38134
2.39701,9.49693,-3.46551
-0.877569,9.49321,-0.313695
1.14405,9.49304,1.40107
1.26381,9.49086,-0.84752
-1.3007,9.48731,-2.7297
0.303821,9.48712,0.0797215
-2.11579,9.48643,0.257767
1.96516,9.48642,-2.23317
0.687195,9.48544,0.109313
0.342568,9.48503,0.048932
0.718517,9.48321,-0.468961
-0.174448,9.48281,0.821796
-0.337229,9.48043,-0.0106624
-0.471748,9.47611,0.877223
1.06854,9.47528,-1.12932
-0.224352,9.47357,-0.488084
1.01043,9.47255,-2.60683
-4.00745,9.47164,0.405072
1.10948,9.46901,-1.78638
0.710056,9.46733,-1.68662
-0.907222,9.46329,-0.818831
-1.88906,9.46262,1.44901
-0.109307,9.46205,-0.904224
0.125357,9.46095,-1.7364
-2.61219,9.45508,-0.0121512
-0.2431,9.45458,0.633925
-2.52302,9.45386,1.88181
0.393582,9.44832,-0.218554
-0.522737,9.447,-2.01998
-0.298401,9.44419,-0.469788
1.59683,9.44197,-0.853539
1.53372,9.44055,-2.5109
-1.23701,9.43999,-0.28711
1.84924,9.43595,-0.949475
0.674653,9.43129,-0.818372
-0.392327,9.42495,1.06231
1.67474,9.42451,-1.60297
-0.530428,9.42391,0.865614
-0.345797,9.42075,0.397305
0.730078,9.42017,-2.75999
0.684612,9.41718,0.969913
-0.390855,9.40846,-0.110334
0.798925,9.40744,0.343046
0.399714,9.40632,-0.957001
-0.895573,9.39974,-0.756734
1.44255,9.39889,-2.37526
4.34581,9.3979,-1.26082
0.740458,9.39473,-1.33026
-0.741714,9.39151,-0.36688
0.618298,9.39049,-1.40315
-0.90242,9.37966,-1.55316
-0.494451,9.37612,0.582736
-0.486271,9.37503,-0.0215277
1.26442,9.37276,1.47468
-0.501589,9.37003,-0.668599
-0.366581,9.36883,0.785492
0.316211,9.36838,-1.26059
0.511836,9.36721,-1.37037
0.977443,9.36561,-0.598228
-1.15456,9.36477,-2.57684
0.635119,9.36042,-1.57214
0.969636,9.35802,-2.6708
1.35345,9.35774,-0.937542
0.276739,9.34889,-0.589946
0.819942,9.34852,0.984184
0.27563,9.34308,-0.681385
-0.0997136,9.33514,-0.127415
-4.41436,9.33337,-0.087638
0.291079,9.32892,-1.50862
-0.545414,9.32606,0.745084
-0.346005,9.32359,-1.70951
-0.453979,9.3235,-0.478308
0.883319,9.32343,0.307874
-1.09404,9.32338,0.0991641
0.670392,9.31924,-0.0408972
-0.885516,9.31495,0.961388
-0.81871,9.31409,0.126938
0.322788,9.31325,-0.301174
0.140494,9.309,-1.65222
1.641,9.30272,-2.39423
-0.0729759,9.30083,-1.80045
-2.27869,9.296,1.8879
-0.787116,9.29539,-0.77133
0.688262,9.29314,-0.559684
1.30216,9.28953,-4.13215
1.49354,9.28719,-1.59824
-1.70223,9.28578,0.20205
-0.505578,9.28424,0.181082
5.10496,9.28342,0.0961991
-3.02587,9.28115,2.85751
0.602645,9.27979,-0.517697
0.325222,9.27852,-0.343505
-1.84028,9.27586,1.93978
0.684282,9.27509,-2.63848
2.05878,9.27339,-3.35241
-0.677635,9.26703,0.92594
1.55984,9.26246,-1.83152
1.39186,9.262,-2.19119
-2.62627,9.2607,-2.75991
0.409565,9.26065,0.370449
-1.01744,9.2564,-2.42069
1.00528,9.25319,0.990099
1.89105,9.24938,-1.02493
0.238244,9.24821,-0.388763
0.340876,9.24509,-1.33573
1.39003,9.24016,1.05766
0.222303,9.23732,-0.9913
-0.744627,9.236,-0.275042
0.194483,9.23087,-0.436918
0.971413,9.23078,0.263889
0.699167,9.22276,-0.623386
-0.312507,9.22238,-0.543729
-0.512236,9.22224,-1.04277
0.212009,9.22174,-0.863879
-0.951687,9.22118,0.10571
0.562752,9.22116,-0.67147
1.35627,9.22017,-0.788417
0.19746,9.21619,-1.47525
-1.15569,9.21441,1.35483
0.277093,9.21162,-1.97042
0.0379414,9.21123,2.4451
0.238837,9.20931,-0.487905
-2.33378,9.20591,0.296406
-2.47473,9.20402,1.48979
-0.188298,9.19864,0.987378
0.166605,9.19783,-0.18558
-0.16713,9.19294,-2.20183
0.439985,9.19105,3.02514
-0.762399,9.19053,0.443848
0.114041,9.18967,-2.19794
-0.0163677,9.18881,-2.43741
0.28756,9.1831,-0.54162
0.129131,9.18287,0.713967
0.917937,9.18011,-4.02049
-0.212821,9.17357,0.0439968
0.0844046,9.17201,0.776031
0.00486085,9.16647,0.464555
0.0317735,9.16599,0.839456
0.0678242,9.16565,0.903771
-0.673638,9.16517,-1.55413
0.634575,9.16254,0.692253
-0.88941,9.16128,-2.26314
1.13507,9.15822,-2.06845
-0.347467,9.15705,2.3686
-0.0354764,9.15608,-0.608897
0.733949,9.15331,-1.14871
0.281372,9.15243,0.360566
0.340811,9.1518,-0.354767
1.11175,9.14746,-0.229429
-1.15144,9.14599,0.151991
1.42817,9.14326,-0.553968
-0.814916,9.13304,0.110772
1.06284,9.12915,0.210185
0.753289,9.12323,1.3443
1.21284,9.12051,-3.30191
0.447354,9.11494,0.296601
-0.795857,9.11455,0.605308
1.38308,9.11254,-1.83299
0.690311,9.10594,-2.49888
-0.605985,9.10127,-1.89952
-0.7387,9.09698,2.87346
1.42307,9.09475,-0.298909
-1.74823,9.09457,0.714168
0.656695,9.09425,-0.381714
1.35569,9.08649,-0.176014
1.78779,9.08517,-2.6893
-2.51451,9.08419,4.57991
-1.32255,9.08381,0.422702
-0.770421,9.07852,-2.10585
0.814802,9.07597,-1.59539
0.581029,9.0757,-0.806516
-3.97789,9.07474,0.348974
0.603417,9.06233,0.506597
-0.68688,9.0582,0.11451
1.94196,9.05774,-1.43388
-0.519878,9.05549,0.10729
-0.541847,9.04397,-1.76002
0.673142,9.04205,-0.686439
0.10105,9.04201,0.0676372
0.757201,9.0404,-0.882867
-0.910612,9.03136,0.786697
0.47293,9.0312,-1.91452
0.97977,9.03084,-3.79461
1.66634,9.02819,-3.61818
0.890431,9.01944,-2.60778
1.15714,9.01821,0.14582
-0.875208,9.00931,2.65289
-0.660361,9.0072,-1.95025
-2.41515,9.00702,-2.33113
1.49364,9.00156,0.739339
0.325578,8.99966,-1.38764
-0.569295,8.99567,0.117049
0.583092,8.99426,-0.172737
-0.481343,8.9929,-0.783778
0.899537,8.99035,-1.85215
-2.19712,8.98832,0.817234
1.14765,8.98584,-1.14034
-3.04932,8.97704,1.93548
0.660584,8.97179,-1.3991
0.694468,8.97132,-0.578941
0.345776,8.96608,-0.629401
4.18738,8.96434,-0.943926
-2.42856,8.95891,0.669918
1.27338,8.95554,-1.39218
-0.00973521,8.95382,-2.13477
0.0676217,8.95346,-0.07917
0.385132,8.95151,-5.17629
-1.26324,8.9499,-2.57927
1.30256,8.94904,0.237149
-0.424546,8.9477,0.581233
-0.559046,8.94644,1.13978
0.429356,8.94571,-0.659548
-0.462836,8.94434,0.118494
0.82088,8.94243,-0.537416
0.291284,8.94029,-0.127451
-0.978105,8.93243,0.30636
0.365414,8.93051,-0.716292
-1.57775,8.92621,-1.33285
-0.936168,8.92194,2.43742
0.40339,8.90839,-0.730157
0.594459,8.90828,0.215585
-0.371482,8.90799,0.170746
0.625365,8.90316,-0.878841
-0.367481,8.9031,-1.33997
1.25374,8.89772,-0.659633
0.98785,8.89607,-2.12916
-0.676045,8.89539,5.59857
0.525098,8.8952,-0.181914
0.384192,8.893,-0.80907
-4.47525,8.88856,-0.169623
1.07886,8.88301,-0.192547
-0.322141,8.87341,-1.11984
-0.389829,8.87084,-3.4922
0.466075,8.86503,-0.803956
1.45418,8.86427,-5.18482
1.94464,8.86099,-1.17728
0.925721,8.85526,0.298216
0.401774,8.85367,-0.907657
0.74174,8.8529,1.64745
0.598112,8.84624,-0.542615
1.60171,8.84453,0.528085
-0.276477,8.84357,-1.47923
0.3218,8.83864,-1.23632
-0.994621,8.83574,0.470618
0.595715,8.83527,-0.242941
-0.948255,8.83117,-4.59279
-0.897458,8.82789,-0.961263
1.2002,8.82597,-0.0160104
-0.454991,8.82513,-2.56526
-1.18351,8.82208,2.22838
-0.0246099,8.81811,-1.35573
0.484923,8.81517,-0.88065
0.417784,8.81265,-1.0119
-0.899311,8.81123,3.85309
-3.0286,8.7931,3.29707
1.07935,8.79278,-2.42658
0.608583,8.78353,-0.876358
-1.3736,8.77902,-1.13203
0.146339,8.77812,0.62747
-2.21943,8.77767,-1.47164
0.670982,8.77606,-0.3109
-0.109645,8.77556,-0.214408
5.08453,8.77361,-0.141976
0.431804,8.77011,-1.12157
1.1818,8.77007,-0.119751
0.366579,8.76805,-0.959868
-2.24514,8.76649,0.467286
-0.56435,8.76024,-2.18629
0.967031,8.75993,0.644743
1.037,8.75728,0.290839
-0.349367,8.75619,0.0153871
0.323356,8.74629,0.137787
-0.78238,8.7441,-2.50371
0.198873,8.74185,-1.04115
1.14972,8.73736,-3.62913
-1.09288,8.73351,0.65568
0.159231,8.72827,-0.394519
0.479222,8.72453,-1.19806
-2.38465,8.71831,0.327823
-0.460292,8.7183,1.03689
0.330028,8.71345,-0.807227
0.354612,8.71001,1.65192
1.22535,8.709,-0.740069
-0.363651,8.70569,0.17955
0.702182,8.70108,-0.386146
0.297563,8.68769,-0.640476
-0.0464436,8.68675,-0.80008
-1.47762,8.68524,1.18753
-0.0947103,8.68346,-0.963187
1.57454,8.68121,0.0897773
0.334456,8.68029,-0.920518
1.17355,8.6802,-2.74443
-3.74282,8.67606,-1.63891
-0.329046,8.67417,0.0489642
-0.675591,8.67141,-2.34244
-2.94322,8.67129,0.654039
2.09209,8.66882,0.232656
-0.669329,8.66819,1.9015
-0.406997,8.66749,-0.0949377
0.240724,8.66501,-0.285708
0.788622,8.65949,-1.30106
0.835625,8.65735,2.38048
1.13316,8.6551,-2.87839
-1.35214,8.65149,1.03569
1.15454,8.64786,0.279179
1.23951,8.64665,-1.19415
0.335707,8.64656,-0.556058
0.269455,8.63955,-0.357628
0.693026,8.63562,-0.59058
1.08122,8.63432,-1.00353
-0.320509,8.63137,0.745306
-0.598522,8.62094,-0.954736
-1.14441,8.61716,-0.23988
1.03516,8.61535,-1.88672
0.331618,8.61315,-0.237626
0.299782,8.61112,-0.436953
-0.576962,8.60898,-2.18119
-0.244156,8.60339,0.723798
0.626545,8.60221,-2.12218
-0.871949,8.58443,1.79046
-0.177159,8.58254,0.698906
1.33831,8.5809,-1.02935
0.279286,8.58023,-2.66939
0.331628,8.57959,-0.523985
-0.118675,8.56795,0.671179
-2.03884,8.56313,-1.08783
0.74774,8.56247,-1.03638
3.9645,8.56042,-0.190672
-0.0678678,8.55881,0.641149
0.593183,8.55873,-3.793
1.26986,8.55807,-3.08248
0.131081,8.55729,-5.12599
-0.486308,8.55602,-2.02147
-0.634776,8.55447,-2.37439
-0.0239461,8.55438,-0.228879
0.0145491,8.55402,-3.16936
0.364888,8.5448,-0.618995
1.10748,8.54288,0.447221
-2.08396,8.53929,-0.306691
0.22959,8.53647,-2.05971
0.326532,8.53418,-2.32182
1.45063,8.52963,0.0671973
-1.66993,8.52655,-1.07641
1.27804,8.52637,0.262692
0.640599,8.52379,-2.16828
1.25524,8.52217,-2.31517
1.18511,8.52111,-0.244267
0.243417,8.51281,-0.923939
-0.403393,8.51172,-1.86454
-1.42371,8.50859,2.66787
0.399425,8.50661,-0.722209
-1.06165,8.50463,-0.686363
-0.576235,8.49398,-2.62335
-0.931681,8.4938,0.838537
0.256796,8.48778,-1.05633
0.385283,8.48724,-2.01219
0.759825,8.48607,-1.27072
-2.34309,8.48198,0.239207
-2.9601,8.47847,0.0563053
-0.327941,8.47534,-1.7115
0.435067,8.46491,-0.833799
0.269511,8.46145,-1.19806
0.425564,8.44674,-1.47222
-0.259645,8.44613,0.115237
2.42264,8.44257,0.45578
1.45455,8.44133,-0.679234
-0.520324,8.43922,-2.39383
-4.52363,8.43832,-0.239615
0.946194,8.43585,-0.902475
0.281316,8.43388,-1.34909
1.36758,8.42622,-3.44025
-0.366019,8.42341,2.72086
0.471605,8.4196,-0.953875
0.79532,8.41051,-1.06969
0.291938,8.40519,-1.50923
-0.938158,8.40484,0.193677
0.467567,8.40212,-0.211628
-0.941917,8.39809,-1.34518
1.292,8.3973,-0.330337
1.50287,8.3956,-2.12983
1.40711,8.39225,-0.245487
1.36188,8.39109,0.0403618
-0.467187,8.38992,-2.17308
-2.63271,8.3884,-0.763425
0.301069,8.37549,-1.67819
-0.557306,8.37293,1.77782
0.508785,8.37059,-1.08247
-1.95693,8.36991,-0.956068
-1.49095,8.36675,2.88774
0.819649,8.35364,-0.99782
0.511111,8.35322,0.16828
-1.62885,8.35125,-3.42073
-1.79904,8.34969,-0.600013
-0.416926,8.34578,-0.912858
0.308365,8.34497,-1.24767
0.876331,8.32701,-0.974167
-3.22003,8.32618,-2.48098
0.546306,8.31784,-1.21954
-0.906568,8.317,0.62717
0.192198,8.31382,0.342387
-0.568292,8.31195,-0.922267
-0.159818,8.30653,0.82729
-0.867386,8.30541,-2.14909
0.555968,8.2999,-0.741363
1.52468,8.28999,-0.99544
0.723671,8.27192,-1.09735
5.00143,8.26651,-0.84735
1.3984,8.26271,-0.425579
0.58382,8.26133,-1.36494
-0.488403,8.25927,-1.75612
1.40104,8.25725,0.00889392
-2.30397,8.24969,0.160354
0.601861,8.24203,-0.328523
0.960576,8.23524,-1.09585
-0.83674,8.22462,-0.30477
-0.922171,8.22352,0.156065
1.98332,8.2216,-1.2728
-0.414778,8.21427,-1.61983
-1.72169,8.2104,2.63049
0.577987,8.20891,-1.20063
0.620921,8.20108,-1.51839
-2.60001,8.20107,-1.06722
-1.08728,8.20078,-3.79515
2.6582,8.18429,-0.599762
0.648458,8.17953,0.0427978
-1.61986,8.17948,-0.218204
-0.347254,8.17632,-1.4869
1.39293,8.17219,-3.81697
-2.09641,8.17175,-1.25286
3.75555,8.17144,-0.774343
0.559734,8.15633,-1.30716
-0.285633,8.14482,-1.35812
-2.25552,8.14475,-1.23584
-0.937733,8.13807,1.48073
0.608517,8.13715,-1.67951
1.45447,8.1364,-1.29558
0.999062,8.13489,-1.22479
-0.555052,8.13379,-1.12114
1.37103,8.13259,-1.69346
-0.936388,8.13256,-0.509531
-0.229691,8.11919,-1.23413
1.49905,8.11762,-0.530357
0.695367,8.11234,-1.24014
1.5283,8.11088,-0.0275925
-0.17918,8.09888,-1.11543
0.581027,8.09696,-1.41629
-0.536426,8.08977,0.83008
-0.133834,8.08335,-0.372983
0.501332,8.07937,-1.84776
-0.303187,8.07211,0.657653
0.669191,8.04045,-1.41454
0.415849,8.04012,-0.554685
-0.993074,8.03707,1.00498
0.382745,8.03688,-2.02246
-0.86535,8.03624,-1.12687
0.849339,8.03543,-1.36071
1.18055,8.03528,-4.21155
-2.89637,8.03205,-0.666583
0.140165,8.03005,3.22887
-0.554607,8.02651,0.269603
-1.5012,8.02572,0.370754
-0.575194,8.02272,0.353673
-1.85866,8.02241,1.54433
-2.26731,8.02119,0.929911
-0.169477,8.01908,1.7138
0.301672,8.01379,2.17355
1.01253,8.00569,-2.26957
0.203618,8.00282,-2.20273
1.28208,7.9991,-0.712011
2.35039,7.99894,-1.29335
-0.0812573,7.99616,-1.29335
0.348269,7.99104,1.68387
-4.56068,7.98384,-0.298426
0.67876,7.97979,3.14488
-0.568223,7.97885,0.63207
0.502279,7.9785,-0.0375867
0.553797,7.96503,-1.50326
1.58679,7.9629,-0.64504
0.39118,7.9604,0.135118
-0.75382,7.95949,-0.43787
-2.26435,7.95847,-1.08309
-0.618503,7.95707,-0.613007
1.61039,7.95159,-0.312633
-2.15098,7.95062,-2.17423
0.392933,7.94,0.0166538
-0.831095,7.93945,-1.18904
-1.90832,7.9373,-0.373121
0.83875,7.93608,-4.62256
0.79491,7.93009,-1.07793
0.373242,7.92467,-1.65194
-0.794816,7.91286,1.87369
0.47426,7.91281,-1.30716
2.78908,7.91093,-0.531206
0.407832,7.89991,-1.1195
-0.545074,7.89902,-0.883565
0.268253,7.89038,-1.07667
-0.818211,7.88548,0.466168
1.09045,7.87998,-0.326423
-1.39392,7.87924,0.0838736
0.977798,7.87804,0.5674
0.349135,7.87102,0.894579
-0.505968,7.87085,-2.84253
0.601548,7.86753,-4.56184
0.419552,7.86555,-2.36712
0.420674,7.85843,-0.721913
-0.476507,7.84806,-1.63316
0.874377,7.8467,-0.282142
-1.72647,7.83867,-0.971848
-0.243382,7.83826,-3.0792
0.216851,7.8289,-2.59691
-0.0468007,7.82218,-2.8347
0.746214,7.82055,1.54434
-0.92333,7.81989,1.34444
0.430999,7.81578,0.122291
0.342285,7.81577,-3.57961
3.38162,7.80931,-1.81762
-0.244935,7.80371,-2.7797
1.62463,7.80026,-0.770018
0.060297,7.79907,-2.99908
-2.31705,7.79623,2.10025
-0.717217,7.79585,-0.179014
1.50446,7.7888,-1.07037
0.984274,7.78423,-1.23164
0.927262,7.78101,-0.362264
4.80924,7.77333,-1.11387
0.438303,7.77223,0.126721
-1.75815,7.76308,0.889906
0.956867,7.75521,-0.329355
2.69042,7.75152,-2.46306
-1.95296,7.74821,-1.08668
-1.21357,7.74694,-0.632
-2.90215,7.7469,1.09641
-0.319911,7.74204,-0.619807
-1.86089,7.74155,-2.41478
-0.113134,7.73187,0.264533
-0.781734,7.7282,-0.0597933
0.442033,7.72812,-0.355805
0.835809,7.72177,-0.471055
-0.227274,7.71941,0.701086
0.885004,7.69453,-0.399815
0.0654904,7.68884,0.402673
-0.129993,7.68765,0.831903
-0.342644,7.68641,-0.187678
0.44159,7.68383,-1.28664
1.0296,7.68119,-1.35783
0.0384762,7.67983,0.866845
-1.38611,7.67712,-3.03433
0.0857813,7.67456,-0.474686
-0.0263938,7.67168,-0.0273797
0.237039,7.66399,0.434825
-0.644794,7.66354,0.311943
-0.274556,7.66284,0.355208
1.04197,7.65533,-0.380412
0.526191,7.65339,-1.90586
-0.322549,7.65088,-1.04839
1.25256,7.6507,-1.63819
0.436327,7.6398,-0.770862
-1.00428,7.63653,-0.872053
-0.364262,7.63274,-0.317076
0.210416,7.63243,-0.689251
2.93382,7.62647,0.54797
-0.0922739,7.6219,-1.19956
0.329509,7.61654,-2.08882
0.875036,7.60401,-0.438939
-0.731889,7.59924,-0.113892
0.401232,7.59656,-0.0600107
-0.363824,7.58999,-0.941984
0.206251,7.58749,-2.27794
-1.71464,7.58567,0.388368
-1.5412,7.57845,-1.76021
0.887383,7.57831,-1.48915
0.120767,7.57529,-1.98584
-1.66549,7.56788,-1.07964
0.117335,7.56333,-0.763757
-0.834021,7.56145,-3.22651
-0.234087,7.55998,-0.261257
0.313183,7.55955,-0.854522
-2.32454,7.55778,1.08768
0.112696,7.55182,-0.422434
1.12917,7.54682,-0.435362
-0.813957,7.54608,-0.861267
-0.236215,7.54317,0.633987
0.106182,7.54079,-1.49191
1.06635,7.53829,-1.79195
0.181809,7.53536,2.0362
0.237684,7.53392,-0.765686
-0.190382,7.53239,1.51446
0.0721498,7.53058,-0.985275
0.0871858,7.52636,0.634541
-4.20988,7.52618,-0.346883
0.767802,7.51952,-0.479461
-0.651033,7.51716,-3.09359
0.257438,7.51315,0.0456781
-0.329262,7.51273,-0.0203597
0.196343,7.51202,-0.129598
-0.358081,7.51032,-1.86943
0.600175,7.50371,-1.62498
-0.203547,7.49728,0.115151
0.331617,7.49602,-0.188392
0.146422,7.49466,-0.120499
-0.117267,7.49168,-0.349742
-0.155508,7.48983,0.487691
0.0871159,7.48273,-0.10868
-0.0629919,7.47921,1.34439
-0.332039,7.47732,-0.890172
0.0175946,7.47723,0.392443
0.196596,7.47488,-1.53754
-0.0839987,7.47383,-1.16721
-0.72573,7.47374,-0.843928
-0.10569,7.46903,-3.40465
3.03297,7.46086,-3.68065
0.477406,7.45827,-1.76459
-3.00146,7.45162,1.44401
0.694918,7.45045,-0.521163
-0.289301,7.44633,-1.05069
0.812429,7.43743,-1.70735
-1.46032,7.43331,-2.17989
1.21787,7.4295,-0.494225
-1.51183,7.42016,0.0660609
-0.249652,7.41946,-0.549841
-1.4014,7.41511,-1.06346
1.42353,7.41326,-0.905727
0.427141,7.40823,-1.90705
-0.610117,7.40094,-0.401464
-0.213045,7.3964,0.564753
0.65158,7.38054,-0.320639
-0.179407,7.37685,0.987367
0.493895,7.3758,-1.15967
0.191832,7.37285,-0.835561
0.230937,7.36986,2.56988
-0.148651,7.36051,0.0838858
-0.462416,7.35171,0.241648
-0.120672,7.34712,-0.792077
0.238786,7.33865,-0.810774
-0.0953559,7.33638,-0.958821
-2.1181,7.33132,-0.149609
0.0113465,7.32805,-0.883837
0.812954,7.32666,3.78
3.21029,7.32416,1.07185
0.508158,7.32013,0.346172
-0.414318,7.30845,0.00279725
4.63885,7.30466,-0.49338
1.30734,7.30324,-0.556979
1.05723,7.29084,-1.05268
-1.16001,7.2876,-1.03956
-1.31165,7.28638,-3.66592
-1.44813,7.2833,1.17486
0.39622,7.27891,0.330349
-0.336302,7.26885,-0.67079
-0.223661,7.24119,-0.873916
0.310931,7.24089,-1.0397
-0.124177,7.22412,-0.831181
0.12266,7.21672,-1.77587
-0.0369953,7.21636,-1.20611
1.23972,7.20727,0.55512
0.875469,7.20181,-1.21148
0.225216,7.18641,5.2076
-0.940492,7.18311,0.669345
-0.303928,7.17858,3.6886
-1.00287,7.17098,-3.58816
1.39675,7.16803,-0.623557
-3.09663,7.14661,-0.158008
2.86197,7.14492,-3.59231
-3.67351,7.14186,-0.385822
-2.17147,7.13416,0.834327
0.966589,7.13354,7.96457
-1.42404,7.13053,1.40068
-0.713353,7.12562,2.76172
0.712905,7.11574,-1.3829
-0.99372,7.0995,3.16794
-0.843021,7.08581,-2.18039
1.23445,7.07871,-1.69554
0.561261,7.05923,-1.56783
-1.03091,7.03591,2.11637
1.29059,7.0239,-0.693842
-0.191795,7.00632,0.610153
0.536612,7.00349,-1.76736
